# UTIAS Multi-Robot Cooperative Localization and Mapping Dataset
# produced by Keith Leung (keith.leung@robotics.utias.utoronto.ca) 2009
# Odometry Data Fomat:
# Time [s]    forward velocity [m/s]    angular velocity[rad/s] 
1248297562.140    0.067		 0.000  
1248297562.160    0.067		 0.000  
1248297562.191    0.067		 0.000  
1248297562.231    0.067		 0.000  
1248297562.241    0.067		 0.000  
1248297562.282    0.067		 0.000  
1248297562.302    0.067		 0.000  
1248297562.343    0.067		 0.000  
1248297562.353    0.067		 0.000  
1248297562.416    0.067		 0.000  
1248297562.426    0.067		 0.000  
1248297562.457    0.067		 0.000  
1248297562.498    0.067		 0.000  
1248297562.519    0.067		 0.000  
1248297562.539    0.067		 0.000  
1248297562.590    0.067		 0.000  
1248297562.600    0.067		 0.000  
1248297562.641    0.067		 0.000  
1248297562.661    0.067		 0.000  
1248297562.712    0.067		 0.000  
1248297562.722    0.067		 0.000  
1248297562.763    0.067		 0.000  
1248297562.783    0.067		 0.000  
1248297562.824    0.067		 0.000  
1248297562.834    0.067		 0.000  
1248297562.874    0.067		 0.000  
1248297562.925    0.067		 0.000  
1248297562.946    0.067		 0.000  
1248297562.986    0.067		 0.000  
1248297563.006    0.067		 0.000  
1248297563.037    0.067		 0.000  
1248297563.057    0.067		 0.000  
1248297563.088    0.067		 0.000  
1248297563.109    0.067		 0.000  
1248297563.159    0.067		 0.000  
1248297563.180    0.067		 0.000  
1248297563.220    0.067		 0.000  
1248297563.241    0.067		 0.000  
1248297563.271    0.067		 0.000  
1248297563.291    0.067		 0.000  
1248297563.342    0.067		 0.000  
1248297563.352    0.067		 0.000  
1248297563.393    0.067		 0.000  
1248297563.423    0.067		 0.000  
1248297563.464    0.067		 0.000  
1248297563.474    0.067		 0.000  
1248297563.505    0.086		 0.408  
1248297563.535    0.086		 0.408  
1248297563.565    0.086		 0.408  
1248297563.586    0.086		 0.408  
1248297563.616    0.086		 0.408  
1248297563.637    0.086		 0.408  
1248297563.677    0.086		 0.408  
1248297563.698    0.086		 0.408  
1248297563.719    0.086		 0.408  
1248297563.739    0.086		 0.408  
1248297563.790    0.086		 0.408  
1248297563.800    0.086		 0.408  
1248297563.851    0.086		 0.408  
1248297563.901    0.086		 0.408  
1248297563.911    0.086		 0.408  
1248297563.962    0.086		 0.408  
1248297563.972    0.086		 0.408  
1248297564.003    0.000		 0.000  
1248297564.013    0.000		 0.000  
1248297564.023    0.086		 0.408  
1248297564.044    0.086		 0.408  
1248297564.085    0.086		 0.408  
1248297564.105    0.086		 0.408  
1248297564.156    0.086		 0.408  
1248297564.166    0.086		 0.408  
1248297564.206    0.086		 0.408  
1248297564.267    0.086		 0.408  
1248297564.308    0.086		 0.408  
1248297564.339    0.086		 0.408  
1248297564.369    0.086		 0.408  
1248297564.390    0.086		 0.408  
1248297564.420    0.086		 0.408  
1248297564.441    0.086		 0.408  
1248297564.461    0.086		 0.408  
1248297564.491    0.086		 0.408  
1248297564.522    0.086		 0.408  
1248297564.532    0.086		 0.408  
1248297564.593    0.086		 0.408  
1248297564.644    0.086		 0.408  
1248297564.654    0.086		 0.408  
1248297564.684    0.086		 0.408  
1248297564.705    0.086		 0.408  
1248297564.735    0.086		 0.408  
1248297564.756    0.086		 0.408  
1248297564.796    0.086		 0.408  
1248297564.806    0.086		 0.408  
1248297564.837    0.086		 0.408  
1248297564.857    0.086		 0.408  
1248297564.888    0.086		 0.408  
1248297564.898    0.086		 0.408  
1248297564.939    0.086		 0.408  
1248297564.949    0.086		 0.408  
1248297564.989    0.086		 0.408  
1248297565.000    0.086		 0.408  
1248297565.010    0.000		 0.000  
1248297565.025    0.000		 0.000  
1248297565.035    0.000		 0.000  
1248297565.045    0.086		 0.408  
1248297565.055    0.086		 0.408  
1248297565.086    0.086		 0.408  
1248297565.136    0.086		 0.408  
1248297565.147    0.086		 0.408  
1248297565.177    0.086		 0.408  
1248297565.188    0.086		 0.408  
1248297565.239    0.086		 0.408  
1248297565.259    0.086		 0.408  
1248297565.279    0.086		 0.408  
1248297565.310    0.086		 0.408  
1248297565.331    0.086		 0.408  
1248297565.351    0.086		 0.408  
1248297565.381    0.086		 0.408  
1248297565.402    0.086		 0.408  
1248297565.452    0.086		 0.408  
1248297565.483    0.086		 0.408  
1248297565.493    0.086		 0.408  
1248297565.544    0.086		 0.408  
1248297565.554    0.086		 0.408  
1248297565.564    0.086		 0.408  
1248297565.605    0.086		 0.408  
1248297565.615    0.086		 0.408  
1248297565.646    0.086		 0.408  
1248297565.676    0.086		 0.408  
1248297565.696    0.086		 0.408  
1248297565.707    0.086		 0.408  
1248297565.747    0.086		 0.408  
1248297565.798    0.086		 0.408  
1248297565.808    0.086		 0.408  
1248297565.910    0.086		 0.408  
1248297566.011    0.000		 0.000  
1248297566.022    0.086		 0.408  
1248297566.032    0.086		 0.408  
1248297566.073    0.086		 0.408  
1248297566.083    0.086		 0.408  
1248297566.124    0.086		 0.408  
1248297566.174    0.086		 0.408  
1248297566.185    0.086		 0.408  
1248297566.225    0.086		 0.408  
1248297566.276    0.086		 0.408  
1248297566.296    0.086		 0.408  
1248297566.317    0.086		 0.408  
1248297566.367    0.086		 0.408  
1248297566.388    0.086		 0.408  
1248297566.408    0.086		 0.408  
1248297566.428    0.086		 0.408  
1248297566.469    0.086		 0.408  
1248297566.479    0.086		 0.408  
1248297566.520    0.086		 0.408  
1248297566.530    0.086		 0.408  
1248297566.571    0.086		 0.408  
1248297566.581    0.086		 0.408  
1248297566.622    0.086		 0.408  
1248297566.632    0.086		 0.408  
1248297566.663    0.086		 0.408  
1248297566.673    0.086		 0.408  
1248297566.713    0.086		 0.408  
1248297566.724    0.086		 0.408  
1248297566.774    0.086		 0.408  
1248297566.815    0.086		 0.408  
1248297566.835    0.086		 0.408  
1248297566.856    0.086		 0.408  
1248297566.876    0.086		 0.408  
1248297566.917    0.086		 0.408  
1248297566.937    0.086		 0.408  
1248297566.968    0.086		 0.408  
1248297567.009    0.086		 0.408  
1248297567.019    0.086		 0.408  
1248297567.069    0.086		 0.408  
1248297567.110    0.086		 0.408  
1248297567.120    0.086		 0.408  
1248297567.151    0.086		 0.408  
1248297567.161    0.086		 0.408  
1248297567.212    0.086		 0.408  
1248297567.222    0.086		 0.408  
1248297567.263    0.086		 0.408  
1248297567.313    0.086		 0.408  
1248297567.324    0.086		 0.408  
1248297567.354    0.086		 0.408  
1248297567.395    0.086		 0.408  
1248297567.415    0.086		 0.408  
1248297567.455    0.086		 0.408  
1248297567.466    0.086		 0.408  
1248297567.496    0.086		 0.408  
1248297567.516    0.086		 0.408  
1248297567.547    0.086		 0.408  
1248297567.567    0.086		 0.408  
1248297567.598    0.086		 0.408  
1248297567.619    0.086		 0.408  
1248297567.649    0.086		 0.408  
1248297567.670    0.086		 0.407  
1248297567.700    0.085		 0.402  
1248297567.751    0.084		 0.396  
1248297567.761    0.084		 0.395  
1248297567.792    0.083		 0.388  
1248297567.812    0.083		 0.386  
1248297567.842    0.082		 0.376  
1248297567.863    0.082		 0.373  
1248297567.903    0.081		 0.363  
1248297567.914    0.081		 0.360  
1248297567.944    0.080		 0.348  
1248297567.965    0.080		 0.344  
1248297568.005    0.079		 0.328  
1248297568.046    0.078		 0.315  
1248297568.066    0.078		 0.312  
1248297568.097    0.077		 0.299  
1248297568.107    0.077		 0.297  
1248297568.147    0.076		 0.282  
1248297568.158    0.076		 0.278  
1248297568.198    0.075		 0.256  
1248297568.209    0.075		 0.252  
1248297568.249    0.074		 0.237  
1248297568.260    0.074		 0.232  
1248297568.290    0.074		 0.219  
1248297568.300    0.074		 0.216  
1248297568.341    0.073		 0.207  
1248297568.351    0.073		 0.205  
1248297568.382    0.073		 0.222  
1248297568.392    0.073		 0.215  
1248297568.443    0.072		 0.186  
1248297568.483    0.071		 0.172  
1248297568.494    0.071		 0.167  
1248297568.534    0.071		 0.148  
1248297568.555    0.071		 0.146  
1248297568.595    0.071		 0.141  
1248297568.636    0.070		 0.134  
1248297568.646    0.070		 0.130  
1248297568.687    0.070		 0.122  
1248297568.697    0.070		 0.122  
1248297568.738    0.070		 0.122  
1248297568.748    0.070		 0.122  
1248297568.778    0.070		 0.104  
1248297568.788    0.070		 0.099  
1248297568.819    0.069		 0.083  
1248297568.839    0.069		 0.083  
1248297568.880    0.069		 0.076  
1248297568.900    0.069		 0.071  
1248297568.931    0.068		 0.060  
1248297568.941    0.068		 0.057  
1248297568.971    0.068		 0.057  
1248297568.982    0.068		 0.057  
1248297569.012    0.000		 0.000  
1248297569.022    0.068		 0.046  
1248297569.033    0.068		 0.041  
1248297569.083    0.067		 0.023  
1248297569.144    0.067		 0.025  
1248297569.175    0.067		 0.025  
1248297569.195    0.067		 0.023  
1248297569.226    0.067		 0.014  
1248297569.266    0.067		 0.014  
1248297569.286    0.067		 0.011  
1248297569.327    0.067		 0.007  
1248297569.368    0.067		 0.005  
1248297569.378    0.067		 0.005  
1248297569.418    0.067		 0.014  
1248297569.429    0.067		 0.016  
1248297569.469    0.067		 0.025  
1248297569.479    0.067		 0.025  
1248297569.530    0.067		 0.016  
1248297569.540    0.067		 0.014  
1248297569.571    0.067		 0.007  
1248297569.581    0.067		 0.007  
1248297569.622    0.067		 0.007  
1248297569.632    0.067		 0.007  
1248297569.683    0.067		 0.002  
1248297569.714    0.067		 0.005  
1248297569.734    0.067		 0.005  
1248297569.775    0.067		 0.007  
1248297569.785    0.067		 0.007  
1248297569.805    0.067		 0.007  
1248297569.846    0.067		 0.009  
1248297569.856    0.067		 0.011  
1248297569.866    0.067		 0.011  
1248297569.907    0.067		 0.011  
1248297569.958    0.067		 0.011  
1248297569.998    0.067		 0.016  
1248297570.008    0.067		 0.016  
1248297570.039    0.067		 0.014  
1248297570.049    0.067		 0.014  
1248297570.090    0.067		 0.007  
1248297570.100    0.067		 0.005  
1248297570.131    0.067		 0.000  
1248297570.171    0.067		 -0.005  
1248297570.181    0.067		 -0.007  
1248297570.222    0.067		 -0.005  
1248297570.252    0.067		 -0.002  
1248297570.283    0.067		 0.011  
1248297570.314    0.067		 0.021  
1248297570.324    0.067		 0.021  
1248297570.375    0.067		 0.021  
1248297570.395    0.067		 0.021  
1248297570.435    0.067		 0.014  
1248297570.456    0.067		 0.007  
1248297570.486    0.086		 0.408  
1248297570.497    0.086		 0.408  
1248297570.507    0.086		 0.408  
1248297570.527    0.086		 0.408  
1248297570.537    0.086		 0.408  
1248297570.548    0.086		 0.408  
1248297570.558    0.086		 0.408  
1248297570.568    0.086		 0.408  
1248297570.589    0.086		 0.408  
1248297570.609    0.086		 0.408  
1248297570.619    0.086		 0.408  
1248297570.650    0.086		 0.408  
1248297570.660    0.086		 0.408  
1248297570.670    0.086		 0.408  
1248297570.681    0.086		 0.408  
1248297570.691    0.086		 0.408  
1248297570.701    0.086		 0.408  
1248297570.711    0.086		 0.408  
1248297570.722    0.086		 0.408  
1248297570.742    0.086		 0.408  
1248297570.752    0.086		 0.408  
1248297570.783    0.086		 0.408  
1248297570.793    0.086		 0.408  
1248297570.804    0.086		 0.408  
1248297570.814    0.086		 0.408  
1248297570.824    0.086		 0.408  
1248297570.835    0.086		 0.408  
1248297570.845    0.086		 0.408  
1248297570.855    0.086		 0.408  
1248297570.865    0.086		 0.408  
1248297570.896    0.086		 0.408  
1248297570.916    0.086		 0.408  
1248297570.926    0.086		 0.408  
1248297570.937    0.086		 0.408  
1248297570.947    0.086		 0.408  
1248297570.957    0.086		 0.408  
1248297570.968    0.086		 0.408  
1248297570.978    0.086		 0.408  
1248297570.988    0.086		 0.408  
1248297570.998    0.086		 0.408  
1248297571.009    0.086		 0.408  
1248297571.019    0.086		 0.408  
1248297571.039    0.086		 0.408  
1248297571.050    0.086		 0.408  
1248297571.060    0.086		 0.408  
1248297571.070    0.086		 0.408  
1248297571.091    0.086		 0.408  
1248297571.101    0.086		 0.408  
1248297571.111    0.086		 0.408  
1248297571.121    0.086		 0.408  
1248297571.142    0.086		 0.408  
1248297571.162    0.086		 0.408  
1248297571.172    0.086		 0.408  
1248297571.183    0.086		 0.408  
1248297571.204    0.086		 0.408  
1248297571.214    0.086		 0.408  
1248297571.224    0.086		 0.408  
1248297571.234    0.086		 0.408  
1248297571.245    0.086		 0.408  
1248297571.255    0.086		 0.408  
1248297571.265    0.086		 0.408  
1248297571.275    0.086		 0.408  
1248297571.286    0.086		 0.408  
1248297571.296    0.086		 0.408  
1248297571.306    0.086		 0.408  
1248297571.316    0.086		 0.407  
1248297571.337    0.085		 0.405  
1248297571.347    0.085		 0.404  
1248297571.357    0.085		 0.401  
1248297571.368    0.085		 0.400  
1248297571.388    0.084		 0.398  
1248297571.398    0.084		 0.397  
1248297571.418    0.084		 0.394  
1248297571.429    0.084		 0.393  
1248297571.439    0.084		 0.392  
1248297571.449    0.083		 0.390  
1248297571.459    0.083		 0.388  
1248297571.480    0.083		 0.387  
1248297571.490    0.083		 0.383  
1248297571.510    0.083		 0.381  
1248297571.521    0.082		 0.377  
1248297571.541    0.082		 0.375  
1248297571.552    0.082		 0.373  
1248297571.562    0.082		 0.369  
1248297571.572    0.081		 0.367  
1248297571.593    0.081		 0.363  
1248297571.614    0.081		 0.359  
1248297571.624    0.081		 0.357  
1248297571.644    0.080		 0.353  
1248297571.665    0.080		 0.352  
1248297571.675    0.080		 0.348  
1248297571.685    0.080		 0.346  
1248297571.716    0.080		 0.345  
1248297571.726    0.080		 0.344  
1248297571.736    0.080		 0.342  
1248297571.746    0.080		 0.341  
1248297571.757    0.079		 0.338  
1248297571.767    0.079		 0.336  
1248297571.777    0.079		 0.334  
1248297571.788    0.079		 0.333  
1248297571.798    0.079		 0.331  
1248297571.808    0.079		 0.329  
1248297571.818    0.079		 0.328  
1248297571.829    0.079		 0.325  
1248297571.839    0.078		 0.323  
1248297571.849    0.078		 0.321  
1248297571.859    0.078		 0.320  
1248297571.870    0.078		 0.317  
1248297571.880    0.078		 0.316  
1248297571.890    0.078		 0.315  
1248297571.900    0.078		 0.312  
1248297571.921    0.078		 0.309  
1248297571.931    0.078		 0.308  
1248297571.941    0.078		 0.307  
1248297571.951    0.077		 0.304  
1248297571.962    0.077		 0.303  
1248297571.982    0.077		 0.302  
1248297571.993    0.077		 0.299  
1248297572.003    0.077		 0.299  
1248297572.014    0.077		 0.298  
1248297572.024    0.077		 0.297  
1248297572.034    0.077		 0.295  
1248297572.044    0.077		 0.294  
1248297572.055    0.077		 0.294  
1248297572.065    0.077		 0.293  
1248297572.075    0.077		 0.291  
1248297572.085    0.077		 0.290  
1248297572.106    0.077		 0.290  
1248297572.116    0.077		 0.290  
1248297572.136    0.077		 0.289  
1248297572.147    0.077		 0.287  
1248297572.157    0.077		 0.286  
1248297572.167    0.077		 0.286  
1248297572.177    0.077		 0.285  
1248297572.188    0.076		 0.283  
1248297572.198    0.076		 0.283  
1248297572.208    0.076		 0.282  
1248297572.218    0.076		 0.282  
1248297572.229    0.076		 0.282  
1248297572.239    0.076		 0.281  
1248297572.249    0.076		 0.281  
1248297572.259    0.076		 0.278  
1248297572.270    0.076		 0.278  
1248297572.280    0.076		 0.277  
1248297572.290    0.076		 0.275  
1248297572.300    0.076		 0.274  
1248297572.311    0.076		 0.272  
1248297572.321    0.076		 0.271  
1248297572.331    0.076		 0.271  
1248297572.341    0.076		 0.270  
1248297572.362    0.076		 0.268  
1248297572.382    0.076		 0.267  
1248297572.394    0.076		 0.264  
1248297572.415    0.075		 0.262  
1248297572.425    0.075		 0.261  
1248297572.435    0.075		 0.261  
1248297572.445    0.075		 0.259  
1248297572.456    0.075		 0.258  
1248297572.476    0.075		 0.256  
1248297572.487    0.075		 0.256  
1248297572.497    0.075		 0.255  
1248297572.507    0.075		 0.253  
1248297572.517    0.075		 0.253  
1248297572.528    0.075		 0.253  
1248297572.538    0.075		 0.252  
1248297572.558    0.075		 0.252  
1248297572.568    0.075		 0.252  
1248297572.579    0.075		 0.250  
1248297572.599    0.075		 0.250  
1248297572.609    0.075		 0.250  
1248297572.620    0.075		 0.249  
1248297572.630    0.075		 0.249  
1248297572.640    0.075		 0.249  
1248297572.650    0.075		 0.247  
1248297572.671    0.075		 0.246  
1248297572.681    0.075		 0.246  
1248297572.701    0.075		 0.244  
1248297572.712    0.075		 0.243  
1248297572.732    0.075		 0.243  
1248297572.743    0.075		 0.241  
1248297572.753    0.075		 0.240  
1248297572.763    0.075		 0.240  
1248297572.773    0.074		 0.238  
1248297572.784    0.074		 0.238  
1248297572.794    0.074		 0.237  
1248297572.804    0.074		 0.237  
1248297572.814    0.074		 0.235  
1248297572.825    0.074		 0.235  
1248297572.835    0.074		 0.235  
1248297572.855    0.074		 0.233  
1248297572.865    0.074		 0.233  
1248297572.876    0.074		 0.233  
1248297572.886    0.074		 0.233  
1248297572.896    0.074		 0.232  
1248297572.906    0.074		 0.232  
1248297572.917    0.074		 0.230  
1248297572.937    0.074		 0.230  
1248297572.947    0.074		 0.229  
1248297572.968    0.074		 0.229  
1248297572.978    0.074		 0.229  
1248297572.988    0.074		 0.227  
1248297573.009    0.074		 0.227  
1248297573.019    0.074		 0.225  
1248297573.029    0.074		 0.224  
1248297573.039    0.074		 0.224  
1248297573.060    0.074		 0.224  
1248297573.070    0.074		 0.222  
1248297573.080    0.074		 0.222  
1248297573.090    0.074		 0.220  
1248297573.101    0.074		 0.220  
1248297573.111    0.074		 0.220  
1248297573.121    0.074		 0.219  
1248297573.131    0.074		 0.219  
1248297573.152    0.074		 0.217  
1248297573.162    0.074		 0.217  
1248297573.182    0.074		 0.217  
1248297573.194    0.074		 0.216  
1248297573.214    0.074		 0.216  
1248297573.225    0.074		 0.216  
1248297573.235    0.073		 0.214  
1248297573.245    0.073		 0.214  
1248297573.255    0.073		 0.214  
1248297573.266    0.073		 0.212  
1248297573.276    0.073		 0.212  
1248297573.286    0.073		 0.212  
1248297573.296    0.073		 0.212  
1248297573.307    0.073		 0.211  
1248297573.317    0.073		 0.211  
1248297573.327    0.073		 0.211  
1248297573.337    0.073		 0.211  
1248297573.348    0.073		 0.209  
1248297573.358    0.073		 0.209  
1248297573.368    0.073		 0.209  
1248297573.378    0.073		 0.207  
1248297573.389    0.073		 0.207  
1248297573.399    0.073		 0.207  
1248297573.409    0.073		 0.205  
1248297573.419    0.073		 0.205  
1248297573.430    0.073		 0.205  
1248297573.440    0.067		 0.000  
1248297573.450    0.067		 0.000  
1248297573.461    0.067		 0.000  
1248297573.471    0.067		 0.000  
1248297573.481    0.067		 0.000  
1248297573.491    0.067		 0.000  
1248297573.512    0.067		 0.000  
1248297573.522    0.067		 0.000  
1248297573.532    0.067		 0.000  
1248297573.543    0.067		 0.000  
1248297573.563    0.067		 0.000  
1248297573.573    0.067		 0.000  
1248297573.583    0.067		 0.000  
1248297573.594    0.067		 0.000  
1248297573.604    0.067		 0.000  
1248297573.614    0.067		 0.000  
1248297573.624    0.067		 0.000  
1248297573.635    0.067		 0.000  
1248297573.655    0.067		 0.000  
1248297573.665    0.067		 0.000  
1248297573.686    0.067		 0.000  
1248297573.696    0.067		 0.000  
1248297573.716    0.067		 0.000  
1248297573.726    0.067		 0.000  
1248297573.747    0.067		 0.000  
1248297573.757    0.067		 0.000  
1248297573.767    0.067		 0.000  
1248297573.778    0.067		 0.000  
1248297573.788    0.067		 0.000  
1248297573.808    0.067		 0.000  
1248297573.818    0.067		 0.000  
1248297573.829    0.067		 0.000  
1248297573.849    0.067		 0.000  
1248297573.859    0.067		 0.000  
1248297573.869    0.067		 0.000  
1248297573.890    0.067		 0.000  
1248297573.900    0.067		 0.000  
1248297573.920    0.067		 0.000  
1248297573.931    0.067		 0.000  
1248297573.951    0.067		 0.000  
1248297573.961    0.067		 0.000  
1248297573.971    0.067		 0.000  
1248297573.992    0.067		 0.000  
1248297574.002    0.000		 0.000  
1248297574.012    0.067		 0.000  
1248297574.023    0.067		 0.000  
1248297574.033    0.067		 0.000  
1248297574.043    0.067		 0.000  
1248297574.063    0.067		 0.000  
1248297574.074    0.067		 0.000  
1248297574.084    0.067		 0.000  
1248297574.104    0.067		 0.000  
1248297574.114    0.067		 0.000  
1248297574.125    0.067		 0.000  
1248297574.135    0.067		 0.000  
1248297574.145    0.067		 0.000  
1248297574.155    0.067		 0.000  
1248297574.166    0.067		 0.000  
1248297574.176    0.067		 0.000  
1248297574.186    0.067		 0.000  
1248297574.196    0.067		 0.000  
1248297574.207    0.067		 0.000  
1248297574.217    0.074		 0.217  
1248297574.227    0.074		 0.217  
1248297574.237    0.074		 0.217  
1248297574.258    0.074		 0.217  
1248297574.268    0.074		 0.217  
1248297574.278    0.074		 0.217  
1248297574.289    0.074		 0.217  
1248297574.299    0.074		 0.217  
